STATION,DATE,TMAX,TMIN
GHCND:USW00013994,19990305,156,39
GHCND:USW00013994,19990306,44,-22
GHCND:USW00013994,19990307,28,-67
GHCND:USW00013994,19990308,28,-11
GHCND:USW00013994,19990309,44,6
GHCND:USW00013994,19990310,39,-6
GHCND:USW00013994,19990311,67,-28
GHCND:USW00013994,19990312,61,-33
GHCND:USW00013994,19990313,50,11
GHCND:USW00013994,19990314,89,-6
GHCND:USW00013994,19990315,128,-39
GHCND:USW00013994,19990316,244,22
GHCND:USW00013994,19990317,222,72
GHCND:USW00013994,19990318,133,28
GHCND:USW00013994,19990319,106,17
GHCND:USW00013994,19990320,122,44
GHCND:USW00013994,19990321,133,28
GHCND:USW00013994,19990322,89,-6
GHCND:USW00013994,19990323,100,22
GHCND:USW00013994,19990324,156,17
GHCND:USW00013994,19990325,106,-11
GHCND:USW00013994,19990326,83,-11
GHCND:USW00013994,19990327,139,-11
GHCND:USW00013994,19990328,150,44
GHCND:USW00013994,19990329,183,33
GHCND:USW00013994,19990330,211,56
GHCND:USW00013994,19990331,172,61
GHCND:USW00013994,19990401,228,139
GHCND:USW00013994,19990402,283,172
GHCND:USW00013994,19990403,217,161
GHCND:USW00013994,19990404,200,122
GHCND:USW00013994,19990405,244,117
GHCND:USW00013994,19990406,194,94
GHCND:USW00013994,19990407,278,89
GHCND:USW00013994,19990408,267,144
GHCND:USW00013994,19990409,194,94
GHCND:USW00013994,19990410,239,78
GHCND:USW00013994,19990411,161,89
GHCND:USW00013994,19990412,172,44
GHCND:USW00013994,19990413,161,56
GHCND:USW00013994,19990414,133,100
GHCND:USW00013994,19990415,106,56
GHCND:USW00013994,19990416,72,33
GHCND:USW00013994,19990417,100,28
GHCND:USW00013994,19990418,172,22
GHCND:USW00013994,19990419,217,50
GHCND:USW00013994,19990420,228,78
GHCND:USW00013994,19990421,283,150
GHCND:USW00013994,19990422,256,206
GHCND:USW00013994,19990423,211,89
GHCND:USW00013994,19990424,183,89
GHCND:USW00013994,19990425,156,83
GHCND:USW00013994,19990426,167,106
GHCND:USW00013994,19990427,206,128
GHCND:USW00013994,19990428,156,122
GHCND:USW00013994,19990429,217,117
GHCND:USW00013994,19990430,211,83
GHCND:USW00013994,19990501,233,78
GHCND:USW00013994,19990502,250,89
GHCND:USW00013994,19990503,256,167
GHCND:USW00013994,19990504,272,172
GHCND:USW00013994,19990505,283,167
GHCND:USW00013994,19990506,228,111
GHCND:USW00013994,19990507,189,122
GHCND:USW00013994,19990508,244,117
GHCND:USW00013994,19990509,244,100
GHCND:USW00013994,19990510,289,144
GHCND:USW00013994,19990511,278,183
GHCND:USW00013994,19990512,256,150
GHCND:USW00013994,19990513,150,122
GHCND:USW00013994,19990514,167,117
GHCND:USW00013994,19990515,228,128
GHCND:USW00013994,19990516,289,183
GHCND:USW00013994,19990517,283,183
GHCND:USW00013994,19990518,233,133
GHCND:USW00013994,19990519,250,106
GHCND:USW00013994,19990520,267,128
GHCND:USW00013994,19990521,250,172
GHCND:USW00013994,19990522,256,161
GHCND:USW00013994,19990523,256,144
GHCND:USW00013994,19990524,217,128
GHCND:USW00013994,19990525,233,100
GHCND:USW00013994,19990526,233,100
GHCND:USW00013994,19990527,267,106
GHCND:USW00013994,19990528,283,133
GHCND:USW00013994,19990529,289,139
GHCND:USW00013994,19990530,278,172
GHCND:USW00013994,19990531,278,200
GHCND:USW00013994,19990601,289,189
GHCND:USW00013994,19990602,206,156
GHCND:USW00013994,19990603,261,167
GHCND:USW00013994,19990604,322,194
GHCND:USW00013994,19990605,333,206
GHCND:USW00013994,19990606,350,233
GHCND:USW00013994,19990607,339,239
GHCND:USW00013994,19990608,333,211
GHCND:USW00013994,19990609,328,200
GHCND:USW00013994,19990610,333,228
GHCND:USW00013994,19990611,300,211
GHCND:USW00013994,19990612,289,200
GHCND:USW00013994,19990613,289,217
GHCND:USW00013994,19990614,261,172
GHCND:USW00013994,19990615,233,144
GHCND:USW00013994,19990616,200,122
GHCND:USW00013994,19990617,233,111
GHCND:USW00013994,19990618,239,117
GHCND:USW00013994,19990619,267,178
GHCND:USW00013994,19990620,278,167
GHCND:USW00013994,19990621,294,194
GHCND:USW00013994,19990622,311,228
GHCND:USW00013994,19990623,272,228
GHCND:USW00013994,19990624,306,217
GHCND:USW00013994,19990625,317,200
GHCND:USW00013994,19990626,256,222
GHCND:USW00013994,19990627,322,211
GHCND:USW00013994,19990628,300,217
GHCND:USW00013994,19990629,244,167
GHCND:USW00013994,19990630,261,183
GHCND:USW00013994,19990701,272,211
GHCND:USW00013994,19990702,306,211
GHCND:USW00013994,19990703,344,250
GHCND:USW00013994,19990704,344,250
GHCND:USW00013994,19990705,339,250
GHCND:USW00013994,19990706,339,228
GHCND:USW00013994,19990707,300,194
GHCND:USW00013994,19990708,322,189
GHCND:USW00013994,19990709,339,228
GHCND:USW00013994,19990710,267,183
GHCND:USW00013994,19990711,261,156
GHCND:USW00013994,19990712,272,167
GHCND:USW00013994,19990713,289,178
GHCND:USW00013994,19990714,300,183
GHCND:USW00013994,19990715,322,206
GHCND:USW00013994,19990716,350,239
GHCND:USW00013994,19990717,322,244
GHCND:USW00013994,19990718,344,228
GHCND:USW00013994,19990719,350,261
GHCND:USW00013994,19990720,356,256
GHCND:USW00013994,19990721,356,272
GHCND:USW00013994,19990722,361,261
GHCND:USW00013994,19990723,367,261
GHCND:USW00013994,19990724,356,250
GHCND:USW00013994,19990725,372,250
GHCND:USW00013994,19990726,389,261
GHCND:USW00013994,19990727,328,256
GHCND:USW00013994,19990728,344,250
GHCND:USW00013994,19990729,394,267
GHCND:USW00013994,19990730,394,272
GHCND:USW00013994,19990731,333,272
GHCND:USW00013994,19990801,322,239
GHCND:USW00013994,19990802,306,206
GHCND:USW00013994,19990803,278,206
GHCND:USW00013994,19990804,311,206
GHCND:USW00013994,19990805,300,183
GHCND:USW00013994,19990806,322,200
GHCND:USW00013994,19990807,317,233
GHCND:USW00013994,19990808,289,211
GHCND:USW00013994,19990809,283,178
GHCND:USW00013994,19990810,339,206
GHCND:USW00013994,19990811,311,211
GHCND:USW00013994,19990812,356,256
GHCND:USW00013994,19990813,272,194
GHCND:USW00013994,19990814,256,178
GHCND:USW00013994,19990815,278,144
GHCND:USW00013994,19990816,333,161
GHCND:USW00013994,19990817,322,217
GHCND:USW00013994,19990818,294,189
GHCND:USW00013994,19990819,272,183
GHCND:USW00013994,19990820,272,172
GHCND:USW00013994,19990821,283,156
GHCND:USW00013994,19990822,311,167
GHCND:USW00013994,19990823,328,222
GHCND:USW00013994,19990824,278,167
GHCND:USW00013994,19990825,283,189
GHCND:USW00013994,19990826,311,183
GHCND:USW00013994,19990827,322,200
GHCND:USW00013994,19990828,328,206
GHCND:USW00013994,19990829,339,194
GHCND:USW00013994,19990830,267,150
GHCND:USW00013994,19990831,289,150
GHCND:USW00013994,19990901,339,156
GHCND:USW00013994,19990902,344,233
GHCND:USW00013994,19990903,344,222
GHCND:USW00013994,19990904,350,189
GHCND:USW00013994,19990905,328,222
GHCND:USW00013994,19990906,294,167
GHCND:USW00013994,19990907,317,156
GHCND:USW00013994,19990908,283,156
GHCND:USW00013994,19990909,289,128
GHCND:USW00013994,19990910,311,133
GHCND:USW00013994,19990911,311,183
GHCND:USW00013994,19990912,300,183
GHCND:USW00013994,19990913,244,122
GHCND:USW00013994,19990914,267,94
GHCND:USW00013994,19990915,261,150
GHCND:USW00013994,19990916,233,89
GHCND:USW00013994,19990917,233,94
GHCND:USW00013994,19990918,278,111
GHCND:USW00013994,19990919,211,167
GHCND:USW00013994,19990920,206,117
GHCND:USW00013994,19990921,194,83
GHCND:USW00013994,19990922,233,61
GHCND:USW00013994,19990923,283,106
GHCND:USW00013994,19990924,289,156
GHCND:USW00013994,19990925,322,128
GHCND:USW00013994,19990926,317,172
GHCND:USW00013994,19990927,306,194
GHCND:USW00013994,19990928,233,128
GHCND:USW00013994,19990929,178,83
GHCND:USW00013994,19990930,222,61
GHCND:USW00013994,19991001,244,89
GHCND:USW00013994,19991002,172,94
GHCND:USW00013994,19991003,172,72
GHCND:USW00013994,19991004,144,56
GHCND:USW00013994,19991005,211,33
GHCND:USW00013994,19991006,233,72
GHCND:USW00013994,19991007,267,83
GHCND:USW00013994,19991008,239,150
GHCND:USW00013994,19991009,239,183
GHCND:USW00013994,19991010,256,172
GHCND:USW00013994,19991011,233,122
GHCND:USW00013994,19991012,272,106
GHCND:USW00013994,19991013,217,83
GHCND:USW00013994,19991014,183,50
GHCND:USW00013994,19991015,294,117
GHCND:USW00013994,19991016,267,139
GHCND:USW00013994,19991017,139,39
GHCND:USW00013994,19991018,128,11
GHCND:USW00013994,19991019,172,33
GHCND:USW00013994,19991020,150,28
GHCND:USW00013994,19991021,239,72
GHCND:USW00013994,19991022,172,72
GHCND:USW00013994,19991023,106,17
GHCND:USW00013994,19991024,122,-11
GHCND:USW00013994,19991025,211,28
GHCND:USW00013994,19991026,211,56
GHCND:USW00013994,19991027,261,72
GHCND:USW00013994,19991028,283,117
GHCND:USW00013994,19991029,250,156
GHCND:USW00013994,19991030,261,156
GHCND:USW00013994,19991031,261,133
GHCND:USW00013994,19991101,222,100
GHCND:USW00013994,19991102,100,11
GHCND:USW00013994,19991103,156,-6
GHCND:USW00013994,19991104,211,67
GHCND:USW00013994,19991105,267,94
GHCND:USW00013994,19991106,256,100
GHCND:USW00013994,19991107,244,100
GHCND:USW00013994,19991108,267,100
GHCND:USW00013994,19991109,250,144
GHCND:USW00013994,19991110,244,117
GHCND:USW00013994,19991111,139,72
GHCND:USW00013994,19991112,217,50
GHCND:USW00013994,19991113,278,111
GHCND:USW00013994,19991114,206,72
GHCND:USW00013994,19991115,139,11
GHCND:USW00013994,19991116,144,17
GHCND:USW00013994,19991117,150,22
GHCND:USW00013994,19991118,228,106
GHCND:USW00013994,19991119,178,39
GHCND:USW00013994,19991120,122,28
GHCND:USW00013994,19991121,167,22
GHCND:USW00013994,19991122,194,100
GHCND:USW00013994,19991123,200,72
GHCND:USW00013994,19991124,100,11
GHCND:USW00013994,19991125,83,6
GHCND:USW00013994,19991126,133,-6
GHCND:USW00013994,19991127,167,39
GHCND:USW00013994,19991128,89,17
GHCND:USW00013994,19991129,100,-6
GHCND:USW00013994,19991130,50,-50
GHCND:USW00013994,19991201,128,6
GHCND:USW00013994,19991202,183,72
GHCND:USW00013994,19991203,172,117
GHCND:USW00013994,19991204,189,133
GHCND:USW00013994,19991205,156,0
GHCND:USW00013994,19991206,44,-6
GHCND:USW00013994,19991207,117,-6
GHCND:USW00013994,19991208,144,-6
GHCND:USW00013994,19991209,94,17
GHCND:USW00013994,19991210,78,-11
GHCND:USW00013994,19991211,67,-33
GHCND:USW00013994,19991212,61,39
GHCND:USW00013994,19991213,72,-6
GHCND:USW00013994,19991214,50,11
GHCND:USW00013994,19991215,61,0
GHCND:USW00013994,19991216,56,-22
GHCND:USW00013994,19991217,100,-6
GHCND:USW00013994,19991218,33,-28
GHCND:USW00013994,19991219,83,-39
GHCND:USW00013994,19991220,61,-83
GHCND:USW00013994,19991221,-44,-111
GHCND:USW00013994,19991222,28,-94
GHCND:USW00013994,19991223,33,-67
GHCND:USW00013994,19991224,39,-72
GHCND:USW00013994,19991225,67,-78
GHCND:USW00013994,19991226,67,-17
GHCND:USW00013994,19991227,28,-61
GHCND:USW00013994,19991228,94,-72
GHCND:USW00013994,19991229,156,-39
GHCND:USW00013994,19991230,111,-6
GHCND:USW00013994,19991231,117,-39
GHCND:USW00013994,20000101,161,-22
GHCND:USW00013994,20000102,200,33
GHCND:USW00013994,20000103,72,11
GHCND:USW00013994,20000104,17,-61
GHCND:USW00013994,20000105,17,-94
GHCND:USW00013994,20000106,106,-6
GHCND:USW00013994,20000107,83,-28
GHCND:USW00013994,20000108,83,17
GHCND:USW00013994,20000109,111,61
GHCND:USW00013994,20000110,150,50
GHCND:USW00013994,20000111,100,-6
GHCND:USW00013994,20000112,144,-22
GHCND:USW00013994,20000113,44,-56
GHCND:USW00013994,20000114,50,-83
GHCND:USW00013994,20000115,172,-17
GHCND:USW00013994,20000116,133,-6
GHCND:USW00013994,20000117,17,-6
GHCND:USW00013994,20000118,22,-22
GHCND:USW00013994,20000119,39,-22
GHCND:USW00013994,20000120,-6,-100
GHCND:USW00013994,20000121,44,-106
GHCND:USW00013994,20000122,33,-22
GHCND:USW00013994,20000123,0,-94
GHCND:USW00013994,20000124,0,-128
GHCND:USW00013994,20000125,-17,-67
GHCND:USW00013994,20000126,-28,-117
GHCND:USW00013994,20000127,-6,-122
GHCND:USW00013994,20000128,-22,-83
GHCND:USW00013994,20000129,-33,-61
GHCND:USW00013994,20000130,-28,-67
GHCND:USW00013994,20000131,11,-89
GHCND:USW00013994,20000201,6,-83
GHCND:USW00013994,20000202,56,-106
GHCND:USW00013994,20000203,94,0
GHCND:USW00013994,20000204,11,-33
GHCND:USW00013994,20000205,50,-39
GHCND:USW00013994,20000206,106,-33
GHCND:USW00013994,20000207,94,-11
GHCND:USW00013994,20000208,83,-33
GHCND:USW00013994,20000209,211,11
GHCND:USW00013994,20000210,189,28
GHCND:USW00013994,20000211,28,-11
GHCND:USW00013994,20000212,78,-22
GHCND:USW00013994,20000213,56,22
GHCND:USW00013994,20000214,22,-17
GHCND:USW00013994,20000215,156,-22
GHCND:USW00013994,20000216,100,-6
GHCND:USW00013994,20000217,22,-22
GHCND:USW00013994,20000218,50,0
GHCND:USW00013994,20000219,28,-6
GHCND:USW00013994,20000220,106,-28
GHCND:USW00013994,20000221,139,0
GHCND:USW00013994,20000222,222,67
GHCND:USW00013994,20000223,167,106
GHCND:USW00013994,20000224,267,144
GHCND:USW00013994,20000225,228,144
GHCND:USW00013994,20000226,161,83
GHCND:USW00013994,20000227,144,39
GHCND:USW00013994,20000228,183,11
GHCND:USW00013994,20000229,200,78
GHCND:USW00013994,20000301,161,56
GHCND:USW00013994,20000302,106,6
GHCND:USW00013994,20000303,67,6
GHCND:USW00013994,20000304,139,-22
GHCND:USW00013994,20000305,194,22
GHCND:USW00013994,20000306,222,28
GHCND:USW00013994,20000307,283,89
GHCND:USW00013994,20000308,272,128
GHCND:USW00013994,20000309,194,11
GHCND:USW00013994,20000310,78,0
GHCND:USW00013994,20000311,33,-17
GHCND:USW00013994,20000312,106,-44
GHCND:USW00013994,20000313,156,22
GHCND:USW00013994,20000314,144,28
GHCND:USW00013994,20000315,228,78
GHCND:USW00013994,20000316,122,28
GHCND:USW00013994,20000317,94,-22
GHCND:USW00013994,20000318,72,11
GHCND:USW00013994,20000319,83,44
GHCND:USW00013994,20000320,72,28
GHCND:USW00013994,20000321,122,72
GHCND:USW00013994,20000322,150,83
GHCND:USW00013994,20000323,206,72
GHCND:USW00013994,20000324,250,133
GHCND:USW00013994,20000325,200,78
GHCND:USW00013994,20000326,233,39
GHCND:USW00013994,20000327,178,56
GHCND:USW00013994,20000328,133,0
GHCND:USW00013994,20000329,139,6
GHCND:USW00013994,20000330,150,67
GHCND:USW00013994,20000331,183,22
GHCND:USW00013994,20000401,194,72
GHCND:USW00013994,20000402,172,106
GHCND:USW00013994,20000403,139,56
GHCND:USW00013994,20000404,106,22
GHCND:USW00013994,20000405,272,22
GHCND:USW00013994,20000406,189,89
GHCND:USW00013994,20000407,194,22
GHCND:USW00013994,20000408,100,0
GHCND:USW00013994,20000409,211,11
GHCND:USW00013994,20000410,211,56
GHCND:USW00013994,20000411,172,50
GHCND:USW00013994,20000412,128,22
GHCND:USW00013994,20000413,194,22
GHCND:USW00013994,20000414,200,67
GHCND:USW00013994,20000415,256,128
GHCND:USW00013994,20000416,206,89
GHCND:USW00013994,20000417,117,61
GHCND:USW00013994,20000418,194,67
GHCND:USW00013994,20000419,294,139
GHCND:USW00013994,20000420,233,72
GHCND:USW00013994,20000421,178,44
GHCND:USW00013994,20000422,222,39
GHCND:USW00013994,20000423,161,106
GHCND:USW00013994,20000424,172,106
GHCND:USW00013994,20000425,194,61
GHCND:USW00013994,20000426,217,44
GHCND:USW00013994,20000427,161,94
GHCND:USW00013994,20000428,233,72
GHCND:USW00013994,20000429,222,89
GHCND:USW00013994,20000430,261,83
GHCND:USW00013994,20000501,250,167
GHCND:USW00013994,20000502,250,150
GHCND:USW00013994,20000503,261,161
GHCND:USW00013994,20000504,267,161
GHCND:USW00013994,20000505,272,183
GHCND:USW00013994,20000506,244,183
GHCND:USW00013994,20000507,256,189
GHCND:USW00013994,20000508,306,217
GHCND:USW00013994,20000509,244,117
GHCND:USW00013994,20000510,233,83
GHCND:USW00013994,20000511,306,156
GHCND:USW00013994,20000512,311,172
GHCND:USW00013994,20000513,183,94
GHCND:USW00013994,20000514,217,67
GHCND:USW00013994,20000515,228,122
GHCND:USW00013994,20000516,272,156
GHCND:USW00013994,20000517,289,189
GHCND:USW00013994,20000518,272,206
GHCND:USW00013994,20000519,206,122
GHCND:USW00013994,20000520,183,89
GHCND:USW00013994,20000521,217,100
GHCND:USW00013994,20000522,294,139
GHCND:USW00013994,20000523,294,178
GHCND:USW00013994,20000524,306,172
GHCND:USW00013994,20000525,256,167
GHCND:USW00013994,20000526,228,156
GHCND:USW00013994,20000527,256,161
GHCND:USW00013994,20000528,189,161
GHCND:USW00013994,20000529,239,150
GHCND:USW00013994,20000530,311,172
GHCND:USW00013994,20000531,328,217
GHCND:USW00013994,20000601,322,222
GHCND:USW00013994,20000602,256,161
GHCND:USW00013994,20000603,239,144
GHCND:USW00013994,20000604,272,144
GHCND:USW00013994,20000605,189,122
GHCND:USW00013994,20000606,228,106
GHCND:USW00013994,20000607,267,117
GHCND:USW00013994,20000608,300,178
GHCND:USW00013994,20000609,306,183
GHCND:USW00013994,20000610,300,228
GHCND:USW00013994,20000611,294,217
GHCND:USW00013994,20000612,300,222
GHCND:USW00013994,20000613,322,222
GHCND:USW00013994,20000614,283,200
GHCND:USW00013994,20000615,294,167
GHCND:USW00013994,20000616,256,172
GHCND:USW00013994,20000617,211,161
GHCND:USW00013994,20000618,233,161
GHCND:USW00013994,20000619,278,156
GHCND:USW00013994,20000620,311,200
GHCND:USW00013994,20000621,267,194
GHCND:USW00013994,20000622,306,189
GHCND:USW00013994,20000623,322,206
GHCND:USW00013994,20000624,278,200
GHCND:USW00013994,20000625,300,194
GHCND:USW00013994,20000626,261,206
GHCND:USW00013994,20000627,250,183
GHCND:USW00013994,20000628,272,183
GHCND:USW00013994,20000629,267,167
GHCND:USW00013994,20000630,256,178
GHCND:USW00013994,20000701,300,183
GHCND:USW00013994,20000702,322,228
GHCND:USW00013994,20000703,328,239
GHCND:USW00013994,20000704,322,239
GHCND:USW00013994,20000705,333,244
GHCND:USW00013994,20000706,322,228
GHCND:USW00013994,20000707,311,228
GHCND:USW00013994,20000708,328,222
GHCND:USW00013994,20000709,350,228
GHCND:USW00013994,20000710,344,261
GHCND:USW00013994,20000711,328,233
GHCND:USW00013994,20000712,317,228
GHCND:USW00013994,20000713,311,233
GHCND:USW00013994,20000714,339,228
GHCND:USW00013994,20000715,300,222
GHCND:USW00013994,20000716,300,200
GHCND:USW00013994,20000717,261,222
GHCND:USW00013994,20000718,311,211
GHCND:USW00013994,20000719,244,172
GHCND:USW00013994,20000720,250,172
GHCND:USW00013994,20000721,261,178
GHCND:USW00013994,20000722,250,156
GHCND:USW00013994,20000723,272,167
GHCND:USW00013994,20000724,267,167
GHCND:USW00013994,20000725,294,161
GHCND:USW00013994,20000726,306,194
GHCND:USW00013994,20000727,317,217
GHCND:USW00013994,20000728,256,206
GHCND:USW00013994,20000729,256,206
GHCND:USW00013994,20000730,272,194
GHCND:USW00013994,20000731,267,200
GHCND:USW00013994,20000801,311,200
GHCND:USW00013994,20000802,322,222
GHCND:USW00013994,20000803,300,228
GHCND:USW00013994,20000804,283,189
GHCND:USW00013994,20000805,311,222
GHCND:USW00013994,20000806,344,244
GHCND:USW00013994,20000807,300,206
GHCND:USW00013994,20000808,311,206
GHCND:USW00013994,20000809,350,250
GHCND:USW00013994,20000810,300,222
GHCND:USW00013994,20000811,300,194
GHCND:USW00013994,20000812,300,194
GHCND:USW00013994,20000813,283,194
GHCND:USW00013994,20000814,339,206
GHCND:USW00013994,20000815,356,261
GHCND:USW00013994,20000816,328,250
GHCND:USW00013994,20000817,389,228
GHCND:USW00013994,20000818,261,183
GHCND:USW00013994,20000819,244,172
GHCND:USW00013994,20000820,250,183
GHCND:USW00013994,20000821,283,189
GHCND:USW00013994,20000822,350,239
GHCND:USW00013994,20000823,344,222
GHCND:USW00013994,20000824,306,206
GHCND:USW00013994,20000825,311,228
GHCND:USW00013994,20000826,311,239
GHCND:USW00013994,20000827,339,233
GHCND:USW00013994,20000828,361,239
GHCND:USW00013994,20000829,367,250
GHCND:USW00013994,20000830,350,250
GHCND:USW00013994,20000831,344,250
GHCND:USW00013994,20000901,344,239
GHCND:USW00013994,20000902,344,228
GHCND:USW00013994,20000903,350,244
GHCND:USW00013994,20000904,283,178
GHCND:USW00013994,20000905,261,150
GHCND:USW00013994,20000906,267,128
GHCND:USW00013994,20000907,306,200
GHCND:USW00013994,20000908,283,206
GHCND:USW00013994,20000909,294,228
GHCND:USW00013994,20000910,306,233
GHCND:USW00013994,20000911,350,194
GHCND:USW00013994,20000912,261,172
GHCND:USW00013994,20000913,283,133
GHCND:USW00013994,20000914,272,172
GHCND:USW00013994,20000915,222,117
GHCND:USW00013994,20000916,211,78
GHCND:USW00013994,20000917,283,117
GHCND:USW00013994,20000918,306,150
GHCND:USW00013994,20000919,339,178
GHCND:USW00013994,20000920,250,117
GHCND:USW00013994,20000921,200,78
GHCND:USW00013994,20000922,306,128
GHCND:USW00013994,20000923,261,150
GHCND:USW00013994,20000924,161,122
GHCND:USW00013994,20000925,122,61
GHCND:USW00013994,20000926,194,50
GHCND:USW00013994,20000927,250,94
GHCND:USW00013994,20000928,233,106
GHCND:USW00013994,20000929,239,100
GHCND:USW00013994,20000930,267,133
GHCND:USW00013994,20001001,289,167
GHCND:USW00013994,20001002,311,161
GHCND:USW00013994,20001003,306,167
